0 0 0 0 0
0 0 1 0 1
0 0 0 0 0
0.17888543819998318 0.11055728090000842 0 0 0
0.17888543819998318 0.11055728090000842 0.33574481097667686 0 2
0.17888543819998318 0.11055728090000842 0 0 0
0.35777087639996635 0.22111456180001685 0 0 0
0.35777087639996635 0.22111456180001685 -0.21692930097607338 0 2
0.35777087639996635 0.22111456180001685 0 0 0
0.5366563145999496 0.33167184270002525 0 0 0
0.5366563145999496 0.33167184270002525 0.07496636921997697 0 2
0.5366563145999496 0.33167184270002525 0 0 0
0.7155417527999327 0.4422291236000337 0 0 0
0.7155417527999327 0.4422291236000337 0.0358094602664957 0 2
0.7155417527999327 0.4422291236000337 0 0 0
0.8944271909999159 0.5527864045000421 0 0 0
0.8944271909999159 0.5527864045000421 -0.08199899051973758 0 2
0.8944271909999159 0.5527864045000421 0 0 0
1.0733126291998991 0.6633436854000505 0 0 0
1.0733126291998991 0.6633436854000505 0.06442813650191881 0 2
1.0733126291998991 0.6633436854000505 0 0 0
1.2521980673998823 0.773900966300059 0 0 0
1.2521980673998823 0.773900966300059 -0.012791402675118468 0 2
1.2521980673998823 0.773900966300059 0 0 0
1.4310835055998654 0.8844582472000674 0 0 0
1.4310835055998654 0.8844582472000674 -0.03385787788965188 0 2
1.4310835055998654 0.8844582472000674 0 0 0
1.6099689437998486 0.9950155281000758 0 0 0
1.6099689437998486 0.9950155281000758 0.04883960053333096 0 2
1.6099689437998486 0.9950155281000758 0 0 0
1.7888543819998317 1.1055728090000843 0 0 0
1.7888543819998317 1.1055728090000843 -0.029714375176300264 0 2
1.7888543819998317 1.1055728090000843 0 0 0
1.9677398201998149 1.2161300899000926 0 0 0
1.9677398201998149 1.2161300899000926 -0.005052649489181826 0 2
1.9677398201998149 1.2161300899000926 0 0 0
2.1466252583997982 1.326687370800101 0 0 0
2.1466252583997982 1.326687370800101 0.030747053167912514 0 2
2.1466252583997982 1.326687370800101 0 0 0
2.3255106965997814 1.4372446517001094 0 0 0
2.3255106965997814 1.4372446517001094 -0.0324005403167589 0 2
2.3255106965997814 1.4372446517001094 0 0 0
0.11055728090000842 0.17888543819998318 0 0 0
0.11055728090000842 0.17888543819998318 -0.1389952925733593 0 2
0.11055728090000842 0.17888543819998318 0 0 0
