0 0 0 0 0
0 0 1 0 1
0 0 0 0 0
0.17888543819998318 0.11055728090000842 0 0 0
0.17888543819998318 0.11055728090000842 0.2962841039241514 0 2
0.17888543819998318 0.11055728090000842 0 0 0
0.35777087639996635 0.22111456180001685 0 0 0
0.35777087639996635 0.22111456180001685 -0.1567056199236 0 2
0.35777087639996635 0.22111456180001685 0 0 0
0.5366563145999496 0.33167184270002525 0 0 0
0.5366563145999496 0.33167184270002525 0.04622841496577913 0 2
0.5366563145999496 0.33167184270002525 0 0 0
0.7155417527999327 0.4422291236000337 0 0 0
0.7155417527999327 0.4422291236000337 0.018923788942019633 0 2
0.7155417527999327 0.4422291236000337 0 0 0
0.8944271909999159 0.5527864045000421 0 0 0
0.8944271909999159 0.5527864045000421 -0.03646041993941654 0 2
0.8944271909999159 0.5527864045000421 0 0 0
1.0733126291998991 0.6633436854000505 0 0 0
1.0733126291998991 0.6633436854000505 0.023568346233816095 0 2
1.0733126291998991 0.6633436854000505 0 0 0
1.2521980673998823 0.773900966300059 0 0 0
1.2521980673998823 0.773900966300059 -0.003783219253976432 0 2
1.2521980673998823 0.773900966300059 0 0 0
1.4310835055998654 0.8844582472000674 0 0 0
1.4310835055998654 0.8844582472000674 -0.00802375718510851 0 2
1.4310835055998654 0.8844582472000674 0 0 0
1.6099689437998486 0.9950155281000758 0 0 0
1.6099689437998486 0.9950155281000758 0.009271241665318447 0 2
1.6099689437998486 0.9950155281000758 0 0 0
1.7888543819998317 1.1055728090000843 0 0 0
1.7888543819998317 1.1055728090000843 -0.004550361324407393 0 2
1.7888543819998317 1.1055728090000843 0 0 0
1.9677398201998149 1.2161300899000926 0 0 0
1.9677398201998149 1.2161300899000926 -0.0006315388925864266 0 2
1.9677398201998149 1.2161300899000926 0 0 0
2.1466252583997982 1.326687370800101 0 0 0
2.1466252583997982 1.326687370800101 0.0031783079970171563 0 2
2.1466252583997982 1.326687370800101 0 0 0
2.3255106965997814 1.4372446517001094 0 0 0
2.3255106965997814 1.4372446517001094 -0.0028029114885396856 0 2
2.3255106965997814 1.4372446517001094 0 0 0
0.11055728090000842 0.17888543819998318 0 0 0
0.11055728090000842 0.17888543819998318 -0.13177719823971804 0 2
0.11055728090000842 0.17888543819998318 0 0 0
